child,pred,ci_lo,ci_hi,P_overall,P_nonlin
1.0,0.29299972695009596,,,0.888587443933386,1.0
1.0301507537688441,0.2940019337924204,,,0.888587443933386,1.0
1.0603015075376885,0.2948570064159535,,,0.888587443933386,1.0
1.0904522613065326,0.2958621128726842,,,0.888587443933386,1.0
1.120603015075377,0.2968516853982521,,,0.888587443933386,1.0
1.150753768844221,0.2977187293962131,,,0.888587443933386,1.0
1.1809045226130652,0.2987214668652871,,,0.888587443933386,1.0
1.2110552763819096,0.2997037220012014,,,0.888587443933386,1.0
1.2412060301507537,0.3009734591498147,,,0.888587443933386,1.0
1.271356783919598,0.30174770067670065,,,0.888587443933386,1.0
1.3015075376884422,0.302735610972789,,,0.888587443933386,1.0
1.3316582914572863,0.3037866628104687,,,0.888587443933386,1.0
1.3618090452261307,0.30475247014619267,,,0.888587443933386,1.0
1.3919597989949748,0.30592731954784774,,,0.888587443933386,1.0
1.4221105527638191,0.30673467067921595,,,0.888587443933386,1.0
1.4522613065326633,0.307689455967255,,,0.888587443933386,1.0
1.4824120603015074,0.3088412828440745,,,0.888587443933386,1.0
1.5125628140703518,0.30983232306552605,,,0.888587443933386,1.0
1.542713567839196,0.3109558735202631,,,0.888587443933386,1.0
1.5728643216080402,0.3118720394839677,,,0.888587443933386,1.0
1.6030150753768844,0.3126322652300301,,,0.888587443933386,1.0
1.6331658291457285,0.31373507023695396,,,0.888587443933386,1.0
1.6633165829145728,0.3148004861498235,,,0.888587443933386,1.0
1.6934673366834172,0.3157227892213716,,,0.888587443933386,1.0
1.7236180904522613,0.316785234249941,,,0.888587443933386,1.0
1.7537688442211055,0.3176114345790309,,,0.888587443933386,1.0
1.7839195979899496,0.31869715372290114,,,0.888587443933386,1.0
1.814070351758794,0.31969855380713313,,,0.888587443933386,1.0
1.8442211055276383,0.3206750266217309,,,0.888587443933386,1.0
1.8743718592964824,0.3217130030391679,,,0.888587443933386,1.0
1.9045226130653266,0.3226660308010067,,,0.888587443933386,1.0
1.9346733668341707,0.323593815346088,,,0.888587443933386,1.0
1.964824120603015,0.324556438814855,,,0.888587443933386,1.0
1.9949748743718594,0.3256545689548341,,,0.888587443933386,1.0
2.0251256281407035,0.32672776397748304,,,0.888587443933386,1.0
2.0552763819095476,0.32764140907866257,,,0.888587443933386,1.0
2.085427135678392,0.3286640895921171,,,0.888587443933386,1.0
2.115577889447236,0.3294591347113165,,,0.888587443933386,1.0
2.1457286432160805,0.33050495783976414,,,0.888587443933386,1.0
2.1758793969849246,0.33145101504251784,,,0.888587443933386,1.0
2.2060301507537687,0.3323781196430452,,,0.888587443933386,1.0
2.2361809045226133,0.3333472143140764,,,0.888587443933386,1.0
2.266331658291457,0.3344128096893156,,,0.888587443933386,1.0
2.2964824120603016,0.33525562285415544,,,0.888587443933386,1.0
2.3266331658291457,0.3363446768706955,,,0.888587443933386,1.0
2.35678391959799,0.3373399588388751,,,0.888587443933386,1.0
2.3869346733668344,0.33809078279220883,,,0.888587443933386,1.0
2.417085427135678,0.3392801161389008,,,0.888587443933386,1.0
2.4472361809045227,0.33997140900491857,,,0.888587443933386,1.0
2.477386934673367,0.34102677204355186,,,0.888587443933386,1.0
2.507537688442211,0.3419257584564198,,,0.888587443933386,1.0
2.5376884422110555,0.34272275677606084,,,0.888587443933386,1.0
2.567839195979899,0.3436651826632278,,,0.888587443933386,1.0
2.5979899497487438,0.3444503310254909,,,0.888587443933386,1.0
2.628140703517588,0.34555372694531133,,,0.888587443933386,1.0
2.658291457286432,0.3464100047964753,,,0.888587443933386,1.0
2.6884422110552766,0.34753711019190425,,,0.888587443933386,1.0
2.7185929648241203,0.34825713961311594,,,0.888587443933386,1.0
2.748743718592965,0.34901253050334335,,,0.888587443933386,1.0
2.778894472361809,0.349976928075917,,,0.888587443933386,1.0
2.809045226130653,0.35083481554702245,,,0.888587443933386,1.0
2.8391959798994977,0.35190244151085254,,,0.888587443933386,1.0
2.8693467336683414,0.3526893289258683,,,0.888587443933386,1.0
2.899497487437186,0.35345260685835994,,,0.888587443933386,1.0
2.92964824120603,0.35433531548977776,,,0.888587443933386,1.0
2.959798994974874,0.3552714419157237,,,0.888587443933386,1.0
2.9899497487437188,0.35611354805773504,,,0.888587443933386,1.0
3.020100502512563,0.3567963226501178,,,0.888587443933386,1.0
3.050251256281407,0.3579409063404813,,,0.888587443933386,1.0
3.080402010050251,0.3583425302726444,,,0.888587443933386,1.0
3.1105527638190953,0.35944845915350926,,,0.888587443933386,1.0
3.1407035175879394,0.36022877451504143,,,0.888587443933386,1.0
3.170854271356784,0.361002789316974,,,0.888587443933386,1.0
3.201005025125628,0.36175638801316146,,,0.888587443933386,1.0
3.2311557788944723,0.3626094083461029,,,0.888587443933386,1.0
3.2613065326633164,0.36318798079473436,,,0.888587443933386,1.0
3.2914572864321605,0.36409190987878326,,,0.888587443933386,1.0
3.321608040201005,0.3648907080258067,,,0.888587443933386,1.0
3.351758793969849,0.3658460003755514,,,0.888587443933386,1.0
3.3819095477386933,0.36634883774914034,,,0.888587443933386,1.0
3.4120603015075375,0.3672277307175106,,,0.888587443933386,1.0
3.4422110552763816,0.3678661905970587,,,0.888587443933386,1.0
3.472361809045226,0.3686045436959295,,,0.888587443933386,1.0
3.5025125628140703,0.3694145999645342,,,0.888587443933386,1.0
3.5326633165829144,0.3701684709249012,,,0.888587443933386,1.0
3.5628140703517586,0.3707663281768941,,,0.888587443933386,1.0
3.5929648241206027,0.37146432901775045,,,0.888587443933386,1.0
3.6231155778894473,0.3720487831734568,,,0.888587443933386,1.0
3.6532663316582914,0.3728191231017428,,,0.888587443933386,1.0
3.6834170854271355,0.3734187232283041,,,0.888587443933386,1.0
3.7135678391959797,0.37407587469594017,,,0.888587443933386,1.0
3.743718592964824,0.37479069691957606,,,0.888587443933386,1.0
3.7738693467336684,0.3754774404237822,,,0.888587443933386,1.0
3.8040201005025125,0.37607875225146764,,,0.888587443933386,1.0
3.8341708542713566,0.37670910783620853,,,0.888587443933386,1.0
3.8643216080402008,0.3773112004456196,,,0.888587443933386,1.0
3.8944723618090453,0.3777414986369786,,,0.888587443933386,1.0
3.9246231155778895,0.3784016632546358,,,0.888587443933386,1.0
3.9547738693467336,0.3789760860488021,,,0.888587443933386,1.0
3.9849246231155777,0.37975209516732483,,,0.888587443933386,1.0
4.015075376884422,0.3801547127419707,,,0.888587443933386,1.0
4.045226130653266,0.38055749527357097,,,0.888587443933386,1.0
4.075376884422111,0.38121956625614994,,,0.888587443933386,1.0
4.105527638190955,0.3817956392970751,,,0.888587443933386,1.0
4.135678391959798,0.3821990884005121,,,0.888587443933386,1.0
4.165829145728643,0.3826026999812996,,,0.888587443933386,1.0
4.1959798994974875,0.383179568827562,,,0.888587443933386,1.0
4.226130653266331,0.38381450466757133,,,0.888587443933386,1.0
4.256281407035176,0.38433429252054196,,,0.888587443933386,1.0
4.28643216080402,0.3843920630588741,,,0.888587443933386,1.0
4.316582914572864,0.38496994756908237,,,0.888587443933386,1.0
4.346733668341709,0.38543248901033345,,,0.888587443933386,1.0
4.376884422110553,0.3858373826401981,,,0.888587443933386,1.0
4.407035175879397,0.38641607610753936,,,0.888587443933386,1.0
4.4371859296482405,0.38676344637927973,,,0.888587443933386,1.0
4.467336683417085,0.3871688573479559,,,0.888587443933386,1.0
4.49748743718593,0.3872847177977608,,,0.888587443933386,1.0
4.527638190954773,0.3876903297319391,,,0.888587443933386,1.0
4.557788944723618,0.3882120595511847,,,0.888587443933386,1.0
4.5879396984924625,0.38832803436380026,,,0.888587443933386,1.0
4.618090452261306,0.3886180267058489,,,0.888587443933386,1.0
4.648241206030151,0.3891982478097315,,,0.888587443933386,1.0
4.678391959798995,0.38925628721436983,,,0.888587443933386,1.0
4.708542713567839,0.38966265084253404,,,0.888587443933386,1.0
4.738693467336683,0.3899530044517774,,,0.888587443933386,1.0
4.768844221105527,0.3901272540785719,,,0.888587443933386,1.0
4.798994974874372,0.3905339455440623,,,0.888587443933386,1.0
4.829145728643216,0.39070828850567135,,,0.888587443933386,1.0
4.85929648241206,0.39070828850567135,,,0.888587443933386,1.0
4.889447236180905,0.39105705812996827,,,0.888587443933386,1.0
4.919597989949748,0.39111519723350313,,,0.888587443933386,1.0
4.949748743718593,0.39152225742661,,,0.888587443933386,1.0
4.9798994974874375,0.39152225742661,,,0.888587443933386,1.0
5.010050251256281,0.39158042121754255,,,0.888587443933386,1.0
5.040201005025126,0.39187128633084994,,,0.888587443933386,1.0
5.0703517587939695,0.39198765388906265,,,0.888587443933386,1.0
5.100502512562814,0.392162228238636,,,0.888587443933386,1.0
5.130653266331658,0.3922204258191279,,,0.888587443933386,1.0
5.160804020100502,0.3924532467544635,,,0.888587443933386,1.0
5.190954773869347,0.3922204258191279,,,0.888587443933386,1.0
5.221105527638191,0.39227862646244965,,,0.888587443933386,1.0
5.251256281407035,0.39251145963417255,,,0.888587443933386,1.0
5.281407035175879,0.3923950369316108,,,0.888587443933386,1.0
5.311557788944723,0.39233683016710835,,,0.888587443933386,1.0
5.341708542713568,0.39256967556924377,,,0.888587443933386,1.0
5.371859296482412,0.39251145963417255,,,0.888587443933386,1.0
5.402010050251256,0.3922204258191279,,,0.888587443933386,1.0
5.4321608040201,0.392162228238636,,,0.888587443933386,1.0
5.4623115577889445,0.392162228238636,,,0.888587443933386,1.0
5.492462311557789,0.3923950369316108,,,0.888587443933386,1.0
5.522613065326633,0.39198765388906265,,,0.888587443933386,1.0
5.552763819095477,0.39233683016710835,,,0.888587443933386,1.0
5.582914572864321,0.3919294685748118,,,0.888587443933386,1.0
5.613065326633166,0.39187128633084994,,,0.888587443933386,1.0
5.64321608040201,0.39187128633084994,,,0.888587443933386,1.0
5.673366834170854,0.3916385880877039,,,0.888587443933386,1.0
5.703517587939698,0.3914640967163952,,,0.888587443933386,1.0
5.733668341708542,0.3914059390883862,,,0.888587443933386,1.0
5.763819095477387,0.39128963308493847,,,0.888587443933386,1.0
5.793969849246231,0.3909407892022307,,,0.888587443933386,1.0
5.824120603015075,0.3908826593809989,,,0.888587443933386,1.0
5.8542713567839195,0.39082453265683875,,,0.888587443933386,1.0
5.884422110552763,0.3905920567606016,,,0.888587443933386,1.0
5.914572864321608,0.3905920567606016,,,0.888587443933386,1.0
5.944723618090452,0.39035963053622064,,,0.888587443933386,1.0
5.974874371859296,0.3899530044517774,,,0.888587443933386,1.0
6.005025125628141,0.3897787829120459,,,0.888587443933386,1.0
6.035175879396984,0.3896045894993053,,,0.888587443933386,1.0
6.065326633165829,0.3893723754377076,,,0.888587443933386,1.0
6.0954773869346734,0.38925628721436983,,,0.888587443933386,1.0
6.125628140703517,0.3889661216057951,,,0.888587443933386,1.0
6.155778894472362,0.38873404573599185,,,0.888587443933386,1.0
6.185929648241205,0.3884440218246983,,,0.888587443933386,1.0
6.21608040201005,0.38815407689165626,,,0.888587443933386,1.0
6.2462311557788945,0.3880381210735019,,,0.888587443933386,1.0
6.276381909547738,0.3875744246948339,,,0.888587443933386,1.0
6.306532663316583,0.3874005910014346,,,0.888587443933386,1.0
6.3366834170854265,0.387110931909412,,,0.888587443933386,1.0
6.366834170854271,0.3868792620984128,,,0.888587443933386,1.0
6.396984924623116,0.3865318533721674,,,0.888587443933386,1.0
6.427135678391959,0.3859530955807164,,,0.888587443933386,1.0
6.457286432160804,0.3858952374987144,,,0.888587443933386,1.0
6.487437185929648,0.38560599547007873,,,0.888587443933386,1.0
6.517587939698492,0.3853168342103154,,,0.888587443933386,1.0
6.547738693467337,0.3851433762990397,,,0.888587443933386,1.0
6.57788944723618,0.3847387547232835,,,0.888587443933386,1.0
6.608040201005025,0.3843920630588741,,,0.888587443933386,1.0
6.638190954773869,0.38416100048715035,,,0.888587443933386,1.0
6.668341708542713,0.3836413009593114,,,0.888587443933386,1.0
6.698492462311558,0.38346812677064107,,,0.888587443933386,1.0
6.7286432160804015,0.383179568827562,,,0.888587443933386,1.0
6.758793969849246,0.3827180473498174,,,0.888587443933386,1.0
6.788944723618091,0.3825450312550735,,,0.888587443933386,1.0
6.819095477386934,0.3823720449257363,,,0.888587443933386,1.0
6.849246231155779,0.3816803980361366,,,0.888587443933386,1.0
6.879396984924623,0.3815075611138372,,,0.888587443933386,1.0
6.909547738693467,0.3812771585530801,,,0.888587443933386,1.0
6.939698492462312,0.3807589482460284,,,0.888587443933386,1.0
6.969849246231155,0.38041362546364876,,,0.888587443933386,1.0
7.0,0.38018347745805287,,,0.888587443933386,1.0
