comparable_hexp,pred,ci_lo,ci_hi,P_overall,P_nonlin
0.0,0.3227394018458503,0.0,1.0,0.0029620232741597308,1.0
34.30841206030151,0.32419695216486527,0.0,1.0,0.0029620232741597308,1.0
68.61682412060301,0.32565791984983655,0.0,1.0,0.0029620232741597308,1.0
102.92523618090452,0.3271206050852969,0.0,1.0,0.0029620232741597308,1.0
137.23364824120603,0.32869186596400396,0.0,1.0,0.0029620232741597308,1.0
171.54206030150755,0.33016066265803834,0.0,1.0,0.0029620232741597308,1.0
205.85047236180904,0.3316809777900855,0.0,1.0,0.0029620232741597308,1.0
240.15888442211053,0.33309294438993214,0.0,1.0,0.0029620232741597308,1.0
274.46729648241205,0.3345571685621459,0.0,1.0,0.0029620232741597308,1.0
308.7757085427136,0.3360824637700095,0.0,1.0,0.0029620232741597308,1.0
343.0841206030151,0.33759924188074,0.0,1.0,0.0029620232741597308,1.0
377.39253266331656,0.3391091096509274,0.0,1.0,0.0029620232741597308,1.0
411.7009447236181,0.3405091723355127,0.0,1.0,0.0029620232741597308,1.0
446.0093567839196,0.34213522780772165,0.0,1.0,0.0029620232741597308,1.0
480.31776884422106,0.34363764907922517,0.0,1.0,0.0029620232741597308,1.0
514.6261809045226,0.345022509189918,0.0,1.0,0.0029620232741597308,1.0
548.9345929648241,0.34652056489891686,0.0,1.0,0.0029620232741597308,1.0
583.2430050251256,0.3480112822060975,0.0,1.0,0.0029620232741597308,1.0
617.5514170854271,0.3496090629171508,0.0,1.0,0.0029620232741597308,1.0
651.8598291457287,0.35097035980393265,0.0,1.0,0.0029620232741597308,1.0
686.1682412060302,0.3525430325954654,0.0,1.0,0.0029620232741597308,1.0
720.4766532663316,0.35400025745365066,0.0,1.0,0.0029620232741597308,1.0
754.7850653266331,0.3555650831717729,0.0,1.0,0.0029620232741597308,1.0
789.0934773869346,0.35711898910753376,0.0,1.0,0.0029620232741597308,1.0
823.4018894472362,0.3583249879542119,0.0,1.0,0.0029620232741597308,1.0
857.7103015075377,0.3599615561339391,0.0,1.0,0.0029620232741597308,1.0
892.0187135678392,0.3614886767276714,0.0,1.0,0.0029620232741597308,1.0
926.3271256281407,0.362884533538619,0.0,1.0,0.0029620232741597308,1.0
960.6355376884421,0.36425443656992046,0.0,1.0,0.0029620232741597308,1.0
994.9439497487436,0.365739804489139,0.0,1.0,0.0029620232741597308,1.0
1029.2523618090452,0.3672064567276652,0.0,1.0,0.0029620232741597308,1.0
1063.5607738693468,0.3686613656439403,0.0,1.0,0.0029620232741597308,1.0
1097.8691859296482,0.3702111618397022,0.0,1.0,0.0029620232741597308,1.0
1132.1775979899496,0.3716210969590745,0.0,1.0,0.0029620232741597308,1.0
1166.4860100502513,0.37301894646212225,0.0,1.0,0.0029620232741597308,1.0
1200.7944221105527,0.37440462487276427,0.0,1.0,0.0029620232741597308,1.0
1235.1028341708543,0.3760143076765328,0.0,1.0,0.0029620232741597308,1.0
1269.4112462311557,0.37734705125380147,0.0,1.0,0.0029620232741597308,1.0
1303.7196582914573,0.3786744716550574,0.0,1.0,0.0029620232741597308,1.0
1338.0280703517587,0.3801043765140757,0.0,1.0,0.0029620232741597308,1.0
1372.3364824120604,0.3815075611138372,0.0,1.0,0.0029620232741597308,1.0
1406.6448944723618,0.3828910931712328,0.0,1.0,0.0029620232741597308,1.0
1440.9533065326632,0.38424042235498834,0.0,1.0,0.0029620232741597308,1.0
1475.2617185929648,0.38556984589183574,0.0,1.0,0.0029620232741597308,1.0
1509.5701306532662,0.38689373996317894,0.0,1.0,0.0029620232741597308,1.0
1543.8785427135679,0.3882845423262174,0.0,1.0,0.0029620232741597308,1.0
1578.1869547738693,0.38966990873041796,0.0,1.0,0.0029620232741597308,1.0
1612.495366834171,0.3908971915460144,0.0,1.0,0.0029620232741597308,1.0
1646.8037788944723,0.39211130786935655,0.0,1.0,0.0029620232741597308,1.0
1681.1121909547737,0.39341414904966104,0.0,1.0,0.0029620232741597308,1.0
1715.4206030150754,0.39479871352859675,0.0,1.0,0.0029620232741597308,1.0
1749.7290150753768,0.3960535668687364,0.0,1.0,0.0029620232741597308,1.0
1784.0374271356784,0.39725863836782505,0.0,1.0,0.0029620232741597308,1.0
1818.3458391959798,0.3986771049848746,0.0,1.0,0.0029620232741597308,1.0
1852.6542512562814,0.3997164446406816,0.0,1.0,0.0029620232741597308,1.0
1886.9626633165828,0.4010682029296118,0.0,1.0,0.0029620232741597308,1.0
1921.2710753768843,0.4022930453648539,0.0,1.0,0.0029620232741597308,1.0
1955.579487437186,0.4034640195620273,0.0,1.0,0.0029620232741597308,1.0
1989.8878994974873,0.4046103634966032,0.0,1.0,0.0029620232741597308,1.0
2024.196311557789,0.4059490804557455,0.0,1.0,0.0029620232741597308,1.0
2058.5047236180903,0.40703137428407443,0.0,1.0,0.0029620232741597308,1.0
2092.813135678392,0.4081956628656162,0.0,1.0,0.0029620232741597308,1.0
2127.1215477386936,0.4093185559377893,0.0,1.0,0.0029620232741597308,1.0
2161.429959798995,0.4103943964133454,0.0,1.0,0.0029620232741597308,1.0
2195.7383718592964,0.4114489243320501,0.0,1.0,0.0029620232741597308,1.0
2230.046783919598,0.4126716054916278,0.0,1.0,0.0029620232741597308,1.0
2264.3551959798992,0.4135789163635889,0.0,1.0,0.0029620232741597308,1.0
2298.663608040201,0.4146215215670401,0.0,1.0,0.0029620232741597308,1.0
2332.9720201005025,0.4156445083062239,0.0,1.0,0.0029620232741597308,1.0
2367.280432160804,0.4166112017555884,0.0,1.0,0.0029620232741597308,1.0
2401.5888442211053,0.41775018244518913,0.0,1.0,0.0029620232741597308,1.0
2435.897256281407,0.4186746265191738,0.0,1.0,0.0029620232741597308,1.0
2470.2056683417086,0.41967396510409055,0.0,1.0,0.0029620232741597308,1.0
2504.5140804020098,0.4205698433883745,0.0,1.0,0.0029620232741597308,1.0
2538.8224924623114,0.4214848482372102,0.0,1.0,0.0029620232741597308,1.0
2573.130904522613,0.4225195271251248,0.0,1.0,0.0029620232741597308,1.0
2607.4393165829147,0.4233015706389982,0.0,1.0,0.0029620232741597308,1.0
2641.747728643216,0.42435980229656145,0.0,1.0,0.0029620232741597308,1.0
2676.0561407035175,0.4251949538861716,0.0,1.0,0.0029620232741597308,1.0
2710.364552763819,0.42613500980419405,0.0,1.0,0.0029620232741597308,1.0
2744.6729648241208,0.42681427164965996,0.0,1.0,0.0029620232741597308,1.0
2778.981376884422,0.42780006473065,0.0,1.0,0.0029620232741597308,1.0
2813.2897889447236,0.4285622071813613,0.0,1.0,0.0029620232741597308,1.0
2847.598201005025,0.42939945986854966,0.0,1.0,0.0029620232741597308,1.0
2881.9066130653264,0.4303717775411579,0.0,1.0,0.0029620232741597308,1.0
2916.215025125628,0.431075173157471,0.0,1.0,0.0029620232741597308,1.0
2950.5234371859297,0.4320633892123068,0.0,1.0,0.0029620232741597308,1.0
2984.8318492462313,0.43275246626220865,0.0,1.0,0.0029620232741597308,1.0
3019.1402613065325,0.4336816335928477,0.0,1.0,0.0029620232741597308,1.0
3053.448673366834,0.434386313563252,0.0,1.0,0.0029620232741597308,1.0
3087.7570854271357,0.43518127083048463,0.0,1.0,0.0029620232741597308,1.0
3122.065497487437,0.43608162465387346,0.0,1.0,0.0029620232741597308,1.0
3156.3739095477385,0.4367421523996336,0.0,1.0,0.0029620232741597308,1.0
3190.68232160804,0.4377033201075919,0.0,1.0,0.0029620232741597308,1.0
3224.990733668342,0.438424503334911,0.0,1.0,0.0029620232741597308,1.0
3259.299145728643,0.4392060787514302,0.0,1.0,0.0029620232741597308,1.0
3293.6075577889446,0.44001803400386724,0.0,1.0,0.0029620232741597308,1.0
3327.9159698492463,0.44089049163386473,0.0,1.0,0.0029620232741597308,1.0
3362.2243819095474,0.44158270072379546,0.0,1.0,0.0029620232741597308,1.0
3396.532793969849,0.44236547128359155,0.0,1.0,0.0029620232741597308,1.0
3430.8412060301507,0.4431184054407691,0.0,1.0,0.0029620232741597308,1.0
3465.1496180904523,0.44399213637876,0.0,1.0,0.0029620232741597308,1.0
3499.4580301507535,0.44474563103578835,0.0,1.0,0.0029620232741597308,1.0
3533.766442211055,0.4454089166834198,0.0,1.0,0.0029620232741597308,1.0
3568.074854271357,0.44631371013247706,0.0,1.0,0.0029620232741597308,1.0
3602.383266331658,0.4470679767469683,0.0,1.0,0.0029620232741597308,1.0
3636.6916783919596,0.4480337931889191,0.0,1.0,0.0029620232741597308,1.0
3671.0000904522612,0.44884900615647305,0.0,1.0,0.0029620232741597308,1.0
3705.308502512563,0.44957387083345124,0.0,1.0,0.0029620232741597308,1.0
3739.616914572864,0.450389599485576,0.0,1.0,0.0029620232741597308,1.0
3773.9253266331657,0.451266049545228,0.0,1.0,0.0029620232741597308,1.0
3808.2337386934673,0.45220327877172545,0.0,1.0,0.0029620232741597308,1.0
3842.5421507537685,0.4529593561007561,0.0,1.0,0.0029620232741597308,1.0
3876.85056281407,0.45386693518018023,0.0,1.0,0.0029620232741597308,1.0
3911.158974874372,0.4547748209717563,0.0,1.0,0.0029620232741597308,1.0
3945.4673869346734,0.45556189883301784,0.0,1.0,0.0029620232741597308,1.0
3979.7757989949746,0.456470341267296,0.0,1.0,0.0029620232741597308,1.0
4014.0842110552762,0.45737907337771944,0.0,1.0,0.0029620232741597308,1.0
4048.392623115578,0.45828808920645936,0.0,1.0,0.0029620232741597308,1.0
4082.7010351758795,0.45913675469455406,0.0,1.0,0.0029620232741597308,1.0
4117.009447236181,0.4601069481500938,0.0,1.0,0.0029620232741597308,1.0
4151.317859296482,0.46113810989504284,0.0,1.0,0.0029620232741597308,1.0
4185.626271356784,0.46216960432950505,0.0,1.0,0.0029620232741597308,1.0
4219.934683417086,0.4630800157963775,0.0,1.0,0.0029620232741597308,1.0
4254.243095477387,0.46411211278555387,0.0,1.0,0.0029620232741597308,1.0
4288.551507537688,0.4651445172792053,0.0,1.0,0.0029620232741597308,1.0
4322.85991959799,0.46617722051890204,0.0,1.0,0.0029620232741597308,1.0
4357.168331658291,0.46721021373599675,0.0,1.0,0.0029620232741597308,1.0
4391.476743718593,0.4683042775692009,0.0,1.0,0.0029620232741597308,1.0
4425.7851557788945,0.46933784014603436,0.0,1.0,0.0029620232741597308,1.0
4460.093567839196,0.4704933092561631,0.0,1.0,0.0029620232741597308,1.0
4494.401979899498,0.4716490947114279,0.0,1.0,0.0029620232741597308,1.0
4528.7103919597985,0.4728051842020863,0.0,1.0,0.0029620232741597308,1.0
4563.0188040201,0.47383982769780125,0.0,1.0,0.0029620232741597308,1.0
4597.327216080402,0.47511822598603315,0.0,1.0,0.0029620232741597308,1.0
4631.635628140703,0.4763360516864795,0.0,1.0,0.0029620232741597308,1.0
4665.944040201005,0.4774323358790694,0.0,1.0,0.0029620232741597308,1.0
4700.252452261307,0.4788334585094903,0.0,1.0,0.0029620232741597308,1.0
4734.560864321608,0.48005209755260503,0.0,1.0,0.0029620232741597308,1.0
4768.869276381909,0.481453825066335,0.0,1.0,0.0029620232741597308,1.0
4803.177688442211,0.48261199507490643,0.0,1.0,0.0029620232741597308,1.0
4837.486100502512,0.4840142391708746,0.0,1.0,0.0029620232741597308,1.0
4871.794512562814,0.4853557520132364,0.0,1.0,0.0029620232741597308,1.0
4906.1029246231155,0.48669747590676354,0.0,1.0,0.0029620232741597308,1.0
4940.411336683417,0.48803939154346987,0.0,1.0,0.0029620232741597308,1.0
4974.719748743719,0.48956450390556316,0.0,1.0,0.0029620232741597308,1.0
5009.0281608040195,0.4910287949175102,0.0,1.0,0.0029620232741597308,1.0
5043.336572864321,0.4923101766989099,0.0,1.0,0.0029620232741597308,1.0
5077.644984924623,0.4938967875218316,0.0,1.0,0.0029620232741597308,1.0
5111.953396984924,0.4953004313686406,0.0,1.0,0.0029620232741597308,1.0
5146.261809045226,0.4968262145017233,0.0,1.0,0.0029620232741597308,1.0
5180.570221105528,0.4982299878626017,0.0,1.0,0.0029620232741597308,1.0
5214.878633165829,0.49981689453943545,0.0,1.0,0.0029620232741597308,1.0
5249.18704522613,0.5014038049051542,0.0,1.0,0.0029620232741597308,1.0
5283.495457286432,0.5029296539728477,0.0,1.0,0.0029620232741597308,1.0
5317.803869346733,0.5044554484736958,0.0,1.0,0.0029620232741597308,1.0
5352.112281407035,0.5061032124781684,0.0,1.0,0.0029620232741597308,1.0
5386.420693467337,0.50768982330109,0.0,1.0,0.0029620232741597308,1.0
5420.729105527638,0.5092152649536875,0.0,1.0,0.0029620232741597308,1.0
5455.03751758794,0.5108625483604772,0.0,1.0,0.0029620232741597308,1.0
5489.3459296482415,0.5124485987451222,0.0,1.0,0.0029620232741597308,1.0
5523.654341708542,0.5141563717930644,0.0,1.0,0.0029620232741597308,1.0
5557.962753768844,0.5157418659712667,0.0,1.0,0.0029620232741597308,1.0
5592.2711658291455,0.5174489660081143,0.0,1.0,0.0029620232741597308,1.0
5626.579577889447,0.5191556588491929,0.0,1.0,0.0029620232741597308,1.0
5660.887989949749,0.5207400457362243,0.0,1.0,0.0029620232741597308,1.0
5695.19640201005,0.5225067529700713,0.0,1.0,0.0029620232741597308,1.0
5729.504814070352,0.524212005572308,0.0,1.0,0.0029620232741597308,1.0
5763.813226130653,0.5259166937914462,0.0,1.0,0.0029620232741597308,1.0
5798.121638190954,0.5275599287885052,0.0,1.0,0.0029620232741597308,1.0
5832.430050251256,0.5293242190190803,0.0,1.0,0.0029620232741597308,1.0
5866.738462311558,0.5310877768088058,0.0,1.0,0.0029620232741597308,1.0
5901.046874371859,0.5329113296427092,0.0,1.0,0.0029620232741597308,1.0
5935.355286432161,0.5345517770930651,0.0,1.0,0.0029620232741597308,1.0
5969.663698492463,0.5363736187547092,0.0,1.0,0.0029620232741597308,1.0
6003.972110552763,0.5381338104068217,0.0,1.0,0.0029620232741597308,1.0
6038.280522613065,0.5399536978762307,0.0,1.0,0.0029620232741597308,1.0
6072.588934673367,0.5417119107935405,0.0,1.0,0.0029620232741597308,1.0
6106.897346733668,0.5434690855382927,0.0,1.0,0.0029620232741597308,1.0
6141.20575879397,0.5452857141708799,0.0,1.0,0.0029620232741597308,1.0
6175.5141708542715,0.5470406438992439,0.0,1.0,0.0029620232741597308,1.0
6209.822582914573,0.5488548582208074,0.0,1.0,0.0029620232741597308,1.0
6244.130994974874,0.5506677746749321,0.0,1.0,0.0029620232741597308,1.0
6278.4394070351755,0.5524793460808639,0.0,1.0,0.0029620232741597308,1.0
6312.747819095477,0.5543498401879535,0.0,1.0,0.0029620232741597308,1.0
6347.056231155779,0.5561585317565847,0.0,1.0,0.0029620232741597308,1.0
6381.36464321608,0.5579657360510832,0.0,1.0,0.0029620232741597308,1.0
6415.673055276382,0.559711242681023,0.0,1.0,0.0029620232741597308,1.0
6449.981467336684,0.561635605248041,0.0,1.0,0.0029620232741597308,1.0
6484.289879396984,0.5634380138870771,0.0,1.0,0.0029620232741597308,1.0
6518.598291457286,0.5652987435060433,0.0,1.0,0.0029620232741597308,1.0
6552.906703517588,0.5670976998525714,0.0,1.0,0.0029620232741597308,1.0
6587.215115577889,0.5690146375756765,0.0,1.0,0.0029620232741597308,1.0
6621.523527638191,0.5708098913740778,0.0,1.0,0.0029620232741597308,1.0
6655.8319396984925,0.572603284011383,0.0,1.0,0.0029620232741597308,1.0
6690.140351758794,0.5743947703535965,0.0,1.0,0.0029620232741597308,1.0
6724.448763819095,0.5763035373315455,0.0,1.0,0.0029620232741597308,1.0
6758.7571758793965,0.5780313943542782,0.0,1.0,0.0029620232741597308,1.0
6793.065587939698,0.5799357791969176,0.0,1.0,0.0029620232741597308,1.0
6827.374,0.581778385736369,0.0,1.0,0.0029620232741597308,1.0
