hhres,pred,ci_lo,ci_hi,P_overall,P_nonlin
1.0,0.4502385183666298,,,0.008785174172692534,0.010675830112525153
1.0301507537688441,0.447848899317059,,,0.008785174172692534,0.010675830112525153
1.0603015075376885,0.44550126453615435,,,0.008785174172692534,0.010675830112525153
1.0904522613065326,0.4431485282675914,,,0.008785174172692534,0.010675830112525153
1.120603015075377,0.4408152653101597,,,0.008785174172692534,0.010675830112525153
1.150753768844221,0.4384808567728214,,,0.008785174172692534,0.010675830112525153
1.1809045226130652,0.4361266534598013,,,0.008785174172692534,0.010675830112525153
1.2110552763819096,0.4337640823458449,,,0.008785174172692534,0.010675830112525153
1.2412060301507537,0.4314494332839199,,,0.008785174172692534,0.010675830112525153
1.271356783919598,0.42912282253159223,,,0.008785174172692534,0.010675830112525153
1.3015075376884422,0.42685160175536097,,,0.008785174172692534,0.010675830112525153
1.3316582914572863,0.4246431091378377,,,0.008785174172692534,0.010675830112525153
1.3618090452261307,0.4223482740598365,,,0.008785174172692534,0.010675830112525153
1.3919597989949748,0.42003448351135536,,,0.008785174172692534,0.010675830112525153
1.4221105527638191,0.4179394795760703,,,0.008785174172692534,0.010675830112525153
1.4522613065326633,0.41568434962620976,,,0.008785174172692534,0.010675830112525153
1.4824120603015074,0.4135215561373069,,,0.008785174172692534,0.010675830112525153
1.5125628140703518,0.41125864257833467,,,0.008785174172692534,0.010675830112525153
1.542713567839196,0.40907324524513483,,,0.008785174172692534,0.010675830112525153
1.5728643216080402,0.40700927759399586,,,0.008785174172692534,0.010675830112525153
1.6030150753768844,0.40494858736970285,,,0.008785174172692534,0.010675830112525153
1.6331658291457285,0.40286187572871285,,,0.008785174172692534,0.010675830112525153
1.6633165829145728,0.4008226492120971,,,0.008785174172692534,0.010675830112525153
1.6934673366834172,0.39880148506782176,,,0.008785174172692534,0.010675830112525153
1.7236180904522613,0.39679837220628944,,,0.008785174172692534,0.010675830112525153
1.7537688442211055,0.3949883121673001,,,0.008785174172692534,0.010675830112525153
1.7839195979899496,0.3930355128634322,,,0.008785174172692534,0.010675830112525153
1.814070351758794,0.3912024116842087,,,0.008785174172692534,0.010675830112525153
1.8442211055276383,0.38932884088352754,,,0.008785174172692534,0.010675830112525153
1.8743718592964824,0.38754545042331606,,,0.008785174172692534,0.010675830112525153
1.9045226130653266,0.3857650686022957,,,0.008785174172692534,0.010675830112525153
1.9346733668341707,0.3840888041488922,,,0.008785174172692534,0.010675830112525153
1.964824120603015,0.38250178188071987,,,0.008785174172692534,0.010675830112525153
1.9949748743718594,0.38070138606179255,,,0.008785174172692534,0.010675830112525153
2.0251256281407035,0.3791053780216894,,,0.008785174172692534,0.010675830112525153
2.0552763819095476,0.3776267335866018,,,0.008785174172692534,0.010675830112525153
2.085427135678392,0.3759928271267903,,,0.008785174172692534,0.010675830112525153
2.115577889447236,0.37466198851006915,,,0.008785174172692534,0.010675830112525153
2.1457286432160805,0.3732188131905996,,,0.008785174172692534,0.010675830112525153
2.1758793969849246,0.3718776846016313,,,0.008785174172692534,0.010675830112525153
2.2060301507537687,0.3705527621595729,,,0.008785174172692534,0.010675830112525153
2.2361809045226133,0.36917292700014914,,,0.008785174172692534,0.010675830112525153
2.266331658291457,0.3678378047443496,,,0.008785174172692534,0.010675830112525153
2.2964824120603016,0.36671729787144786,,,0.008785174172692534,0.010675830112525153
2.3266331658291457,0.36554160709773587,,,0.008785174172692534,0.010675830112525153
2.35678391959799,0.3644240626619458,,,0.008785174172692534,0.010675830112525153
2.3869346733668344,0.36344917380935843,,,0.008785174172692534,0.010675830112525153
2.417085427135678,0.362545930687297,,,0.008785174172692534,0.010675830112525153
2.4472361809045227,0.36160138679620646,,,0.008785174172692534,0.010675830112525153
2.477386934673367,0.3607001336778278,,,0.008785174172692534,0.010675830112525153
2.507537688442211,0.3599826491687213,,,0.008785174172692534,0.010675830112525153
2.5376884422110555,0.35930794065550686,,,0.008785174172692534,0.010675830112525153
2.567839195979899,0.3586618666804861,,,0.008785174172692534,0.010675830112525153
2.5979899497487438,0.3578339571444978,,,0.008785174172692534,0.010675830112525153
2.628140703517588,0.3574133108729083,,,0.008785174172692534,0.010675830112525153
2.658291457286432,0.35686679908748326,,,0.008785174172692534,0.010675830112525153
2.6884422110552766,0.35641865715414844,,,0.008785174172692534,0.010675830112525153
2.7185929648241203,0.3560407328226973,,,0.008785174172692534,0.010675830112525153
2.748743718592965,0.3557049505725439,,,0.008785174172692534,0.010675830112525153
2.778894472361809,0.3553483374383165,,,0.008785174172692534,0.010675830112525153
2.809045226130653,0.3554182489396455,,,0.008785174172692534,0.010675830112525153
2.8391959798994977,0.35515960722126566,,,0.008785174172692534,0.010675830112525153
2.8693467336683414,0.35504778834422474,,,0.008785174172692534,0.010675830112525153
2.899497487437186,0.3553028982720886,,,0.008785174172692534,0.010675830112525153
2.92964824120603,0.3553588237701041,,,0.008785174172692534,0.010675830112525153
2.959798994974874,0.3553203745658363,,,0.008785174172692534,0.010675830112525153
2.9899497487437188,0.3556192788644149,,,0.008785174172692534,0.010675830112525153
3.020100502512563,0.3559480287655754,,,0.008785174172692534,0.010675830112525153
3.050251256281407,0.3564606597960201,,,0.008785174172692534,0.010675830112525153
3.080402010050251,0.3570209057949764,,,0.008785174172692534,0.010675830112525153
3.1105527638190953,0.3573151916532629,,,0.008785174172692534,0.010675830112525153
3.1407035175879394,0.35810047978478443,,,0.008785174172692534,0.010675830112525153
3.170854271356784,0.3586337881205236,,,0.008785174172692534,0.010675830112525153
3.201005025125628,0.3596311692439696,,,0.008785174172692534,0.010675830112525153
3.2311557788944723,0.36022174134177865,,,0.008785174172692534,0.010675830112525153
3.2613065326633164,0.3611647202343208,,,0.008785174172692534,0.010675830112525153
3.2914572864321605,0.3620100884253701,,,0.008785174172692534,0.010675830112525153
3.321608040201005,0.3629409805814587,,,0.008785174172692534,0.010675830112525153
3.351758793969849,0.36407071303032856,,,0.008785174172692534,0.010675830112525153
3.3819095477386933,0.36528684880113327,,,0.008785174172692534,0.010675830112525153
3.4120603015075375,0.36633466932426667,,,0.008785174172692534,0.010675830112525153
3.4422110552763816,0.36758237330496724,,,0.008785174172692534,0.010675830112525153
3.472361809045226,0.3686613656439403,,,0.008785174172692534,0.010675830112525153
3.5025125628140703,0.369883916724456,,,0.008785174172692534,0.010675830112525153
3.5326633165829144,0.37113662896272914,,,0.008785174172692534,0.010675830112525153
3.5628140703517586,0.3725622711718795,,,0.008785174172692534,0.010675830112525153
3.5929648241206027,0.3739329760673919,,,0.008785174172692534,0.010675830112525153
3.6231155778894473,0.37524847010976525,,,0.008785174172692534,0.010675830112525153
3.6532663316582914,0.3766231256270549,,,0.008785174172692534,0.010675830112525153
3.6834170854271355,0.37828681956565824,,,0.008785174172692534,0.010675830112525153
3.7135678391959797,0.3798383564508293,,,0.008785174172692534,0.010675830112525153
3.743718592964824,0.38121956625614994,,,0.008785174172692534,0.010675830112525153
3.7738693467336684,0.3828334079301898,,,0.008785174172692534,0.010675830112525153
3.8040201005025125,0.3843920630588741,,,0.008785174172692534,0.010675830112525153
3.8341708542713566,0.3858952374987144,,,0.008785174172692534,0.010675830112525153
3.8643216080402008,0.3876903297319391,,,0.008785174172692534,0.010675830112525153
3.8944723618090453,0.38925628721436983,,,0.008785174172692534,0.010675830112525153
3.9246231155778895,0.39082453265683875,,,0.008785174172692534,0.010675830112525153
3.9547738693467336,0.39262789455818253,,,0.008785174172692534,0.010675830112525153
3.9849246231155777,0.3941426552739175,,,0.008785174172692534,0.010675830112525153
4.015075376884422,0.39583459803209364,,,0.008785174172692534,0.010675830112525153
4.045226130653266,0.39735363658579087,,,0.008785174172692534,0.010675830112525153
4.075376884422111,0.3991673844857398,,,0.008785174172692534,0.010675830112525153
4.105527638190955,0.4005148611757885,,,0.008785174172692534,0.010675830112525153
4.135678391959798,0.4025095369841647,,,0.008785174172692534,0.010675830112525153
4.165829145728643,0.4041546398945171,,,0.008785174172692534,0.010675830112525153
4.1959798994974875,0.4058018999292666,,,0.008785174172692534,0.010675830112525153
4.226130653266331,0.4074512827706605,,,0.008785174172692534,0.010675830112525153
4.256281407035176,0.40898472317230394,,,0.008785174172692534,0.010675830112525153
4.28643216080402,0.41075627866590947,,,0.008785174172692534,0.010675830112525153
4.316582914572864,0.41217519367350003,,,0.008785174172692534,0.010675830112525153
4.346733668341709,0.4137139997046381,,,0.008785174172692534,0.010675830112525153
4.376884422110553,0.41537306078234004,,,0.008785174172692534,0.010675830112525153
4.407035175879397,0.4166779579464351,,,0.008785174172692534,0.010675830112525153
4.4371859296482405,0.41822161426363097,,,0.008785174172692534,0.010675830112525153
4.467336683417085,0.4196479516234343,,,0.008785174172692534,0.010675830112525153
4.49748743718593,0.42095660849561667,,,0.008785174172692534,0.010675830112525153
4.527638190954773,0.4226237772441262,,,0.008785174172692534,0.010675830112525153
4.557788944723618,0.42381569453522805,,,0.008785174172692534,0.010675830112525153
4.5879396984924625,0.4250084989259593,,,0.008785174172692534,0.010675830112525153
4.618090452261306,0.4264410165154511,,,0.008785174172692534,0.010675830112525153
4.648241206030151,0.4276357258485788,,,0.008785174172692534,0.010675830112525153
4.678391959798995,0.4288312797584689,,,0.008785174172692534,0.010675830112525153
4.708542713567839,0.4299079893400095,,,0.008785174172692534,0.010675830112525153
4.738693467336683,0.4307458893450617,,,0.008785174172692534,0.010675830112525153
4.768844221105527,0.4317039749218008,,,0.008785174172692534,0.010675830112525153
4.798994974874372,0.4327824320561572,,,0.008785174172692534,0.010675830112525153
4.829145728643216,0.4333818509235549,,,0.008785174172692534,0.010675830112525153
4.85929648241206,0.43446129518009335,,,0.008785174172692534,0.010675830112525153
4.889447236180905,0.43518127083048463,,,0.008785174172692534,0.010675830112525153
4.919597989949748,0.4357814595846654,,,0.008785174172692534,0.010675830112525153
4.949748743718593,0.43650193440208024,,,0.008785174172692534,0.010675830112525153
4.9798994974874375,0.43686227253555665,,,0.008785174172692534,0.010675830112525153
5.010050251256281,0.43734282700874566,,,0.008785174172692534,0.010675830112525153
5.040201005025126,0.4377033201075919,,,0.008785174172692534,0.010675830112525153
5.0703517587939695,0.4380638790059558,,,0.008785174172692534,0.010675830112525153
5.100502512562814,0.4381840798637683,,,0.008785174172692534,0.010675830112525153
5.130653266331658,0.43854472592088944,,,0.008785174172692534,0.010675830112525153
5.160804020100502,0.4383042879779781,,,0.008785174172692534,0.010675830112525153
5.190954773869347,0.438424503334911,,,0.008785174172692534,0.010675830112525153
5.221105527638191,0.4383042879779781,,,0.008785174172692534,0.010675830112525153
5.251256281407035,0.4381840798637683,,,0.008785174172692534,0.010675830112525153
5.281407035175879,0.4379436854182112,,,0.008785174172692534,0.010675830112525153
5.311557788944723,0.4379436854182112,,,0.008785174172692534,0.010675830112525153
5.341708542713568,0.43734282700874566,,,0.008785174172692534,0.010675830112525153
5.371859296482412,0.4369824000780677,,,0.008785174172692534,0.010675830112525153
5.402010050251256,0.43650193440208024,,,0.008785174172692534,0.010675830112525153
5.4321608040201,0.4359015199773826,,,0.008785174172692534,0.010675830112525153
5.4623115577889445,0.43518127083048463,,,0.008785174172692534,0.010675830112525153
5.492462311557789,0.43470125649395686,,,0.008785174172692534,0.010675830112525153
5.522613065326633,0.43398146480389854,,,0.008785174172692534,0.010675830112525153
5.552763819095477,0.4332619514949139,,,0.008785174172692534,0.010675830112525153
5.582914572864321,0.43230303850759283,,,0.008785174172692534,0.010675830112525153
5.613065326633166,0.43158418611956184,,,0.008785174172692534,0.010675830112525153
5.64321608040201,0.4303867404899131,,,0.008785174172692534,0.010675830112525153
5.673366834170854,0.42942936925271075,,,0.008785174172692534,0.010675830112525153
5.703517587939698,0.42823339806622046,,,0.008785174172692534,0.010675830112525153
5.733668341708542,0.4272772237607067,,,0.008785174172692534,0.010675830112525153
5.763819095477387,0.42632159254749036,,,0.008785174172692534,0.010675830112525153
5.793969849246231,0.4251278276459549,,,0.008785174172692534,0.010675830112525153
5.824120603015075,0.4236964626684545,,,0.008785174172692534,0.010675830112525153
5.8542713567839195,0.42274292867712987,,,0.008785174172692534,0.010675830112525153
5.884422110552763,0.4213137085811685,,,0.008785174172692534,0.010675830112525153
5.914572864321608,0.4198858057650677,,,0.008785174172692534,0.010675830112525153
5.944723618090452,0.4184592428858705,,,0.008785174172692534,0.010675830112525153
5.974874371859296,0.4170340425121584,,,0.008785174172692534,0.010675830112525153
6.005025125628141,0.4156102271226911,,,0.008785174172692534,0.010675830112525153
6.035175879396984,0.41418781910505786,,,0.008785174172692534,0.010675830112525153
6.065326633165829,0.41253015158488726,,,0.008785174172692534,0.010675830112525153
6.0954773869346734,0.4108744652385672,,,0.008785174172692534,0.010675830112525153
6.125628140703517,0.4094569089509175,,,0.008785174172692534,0.010675830112525153
6.155778894472362,0.40733340004593027,,,0.008785174172692534,0.010675830112525153
6.185929648241205,0.4061551615768198,,,0.008785174172692534,0.010675830112525153
6.21608040201005,0.4045074437594969,,,0.008785174172692534,0.010675830112525153
6.2462311557788945,0.40239211307931505,,,0.008785174172692534,0.010675830112525153
6.276381909547738,0.40074935923940375,,,0.008785174172692534,0.010675830112525153
6.306532663316583,0.3988746559246018,,,0.008785174172692534,0.010675830112525153
6.3366834170854265,0.39700291244412994,,,0.008785174172692534,0.010675830112525153
6.366834170854271,0.3951341787784442,,,0.008785174172692534,0.010675830112525153
6.396984924623116,0.39326850456398726,,,0.008785174172692534,0.010675830112525153
6.427135678391959,0.3916385880877039,,,0.008785174172692534,0.010675830112525153
6.457286432160804,0.38966265084253404,,,0.008785174172692534,0.010675830112525153
6.487437185929648,0.38780624748190584,,,0.008785174172692534,0.010675830112525153
6.517587939698492,0.3857216825994411,,,0.008785174172692534,0.010675830112525153
6.547738693467337,0.383872245790174,,,0.008785174172692534,0.010675830112525153
6.57788944723618,0.38191089386153465,,,0.008785174172692534,0.010675830112525153
6.608040201005025,0.3798383564508293,,,0.008785174172692534,0.010675830112525153
6.638190954773869,0.3779997700846973,,,0.008785174172692534,0.010675830112525153
6.668341708542713,0.37593554804551743,,,0.008785174172692534,0.010675830112525153
6.698492462311558,0.3738758227716966,,,0.008785174172692534,0.010675830112525153
6.7286432160804015,0.3720487831734568,,,0.008785174172692534,0.010675830112525153
6.758793969849246,0.369883916724456,,,0.008785174172692534,0.010675830112525153
6.788944723618091,0.36795135364884046,,,0.008785174172692534,0.010675830112525153
6.819095477386934,0.36590972416905576,,,0.008785174172692534,0.010675830112525153
6.849246231155779,0.36387290122794985,,,0.008785174172692534,0.010675830112525153
6.879396984924623,0.361728203832598,,,0.008785174172692534,0.010675830112525153
6.909547738693467,0.3597014531963747,,,0.008785174172692534,0.010675830112525153
6.939698492462312,0.3576796947150399,,,0.008785174172692534,0.010675830112525153
6.969849246231155,0.3558868150253476,,,0.008785174172692534,0.010675830112525153
7.0,0.35376301135468313,,,0.008785174172692534,0.010675830112525153
